area_type,availability,location,BHK,society,total_sqft,bath,balcony,price,latitude,longitude,price_per_sqft,dist_to_center_km,location_encoded
Super built-up  Area,18-Mar,uttarahalli,3.0,JPismPr,1308.0,2,3,53.0,12.9055682,77.5455438,4051.987767584098,10.025399826859365,748
Super built-up  Area,Ready To Move,thanisandra,3.0,Soitya ,1806.0,6,2,116.0,13.054713,77.6339258,6423.034330011074,9.289278965405718,730
Built-up  Area,17-Dec,thanisandra,4.0,Sobha Dream Acres,3671.0,4,1,220.0,13.054713,77.6339258,5992.917461182239,9.289278965405718,730
Super built-up  Area,Ready To Move,hoodi,3.0,EsaceLe,2144.0,3,2,140.0,12.9959233,77.7192796,6529.850746268657,12.76862302899515,339
Built-up  Area,Ready To Move,hoskote,2.0,Corus C,1065.0,2,3,33.75,13.0318443,77.7618779,3169.0140845070423,18.26754092463323,349
Super built-up  Area,17-Oct,balagere,2.0,Soresea,1205.0,2,1,67.0,12.9377243,77.7280705,5560.165975103734,14.194744165569649,93
Super built-up  Area,Ready To Move,uttarahalli,2.0,SLnssPr,1160.0,2,2,40.58,12.9055682,77.5455438,3498.2758620689656,10.025399826859365,748
Super built-up  Area,Ready To Move,parappana agrahara,2.0,Peide L,1194.0,2,2,47.0,12.8802089,77.6658442,3936.348408710218,12.612389449503645,583
Plot  Area,18-Jul,mvj engineering college,3.0,Sobha Dream Acres,1200.0,3,1,56.53,12.9848869,77.7622795,4710.833333333333,17.274331833991425,530
Built-up  Area,18-Aug,bommasandra industrial area,2.0,Sobha Dream Acres,1130.0,2,1,32.64,12.8139889,77.6952231,2888.495575221239,20.541706460989023,152
Built-up  Area,Ready To Move,kanakpura road,3.0,PuandHi,1843.0,3,2,90.0,12.8857667,77.5527529,4883.342376559956,11.419297796997913,422
Built-up  Area,18-Dec,bommasandra industrial area,2.0,Sobha Dream Acres,1065.0,2,1,30.75,12.8139889,77.6952231,2887.323943661972,20.541706460989023,152
Super built-up  Area,Ready To Move,thubarahalli,3.0,SaodsGr,1885.0,3,2,85.52,12.9547872,77.7213154,4536.870026525199,13.023936702847477,737
Super built-up  Area,Ready To Move,panathur,2.0,Sobha Dream Acres,1210.0,2,2,69.0,12.9351457,77.7047541,5702.479338842975,11.912546584670611,580
Super built-up  Area,Ready To Move,tc palaya,2.0,BSersTo,1126.0,2,1,39.4,13.0106104,77.6932665,3499.1119005328596,10.47236211965809,725
Super built-up  Area,Ready To Move,rayasandra,3.0,MJeusyl,1357.0,2,2,59.0,12.8795774,77.6719842,4347.826086956522,13.040356894293803,625
Super built-up  Area,Ready To Move,whitefield,3.0,SMuilan,1451.0,2,2,46.4,12.9963995,77.7614229,3197.7946243969677,17.298373199811177,792
Super built-up  Area,Ready To Move,hennur road,2.0,Mileeou,950.0,2,1,55.0,13.033236,77.6314559,5789.473684210527,7.000368584465666,330
Built-up  Area,Ready To Move,bellandur,2.0,Srure S,960.0,2,2,48.0,12.9361208,77.6671843,5000.0,8.234473398613268,131
Super built-up  Area,Ready To Move,2nd block bel layout,3.0,Sobha Dream Acres,1625.0,3,3,92.0,13.0729675,77.554357,5661.538461538462,11.93968136218588,8
Plot  Area,18-May,kaggalipura,3.0,AxvamTa,2200.0,4,1,150.0,12.855621,77.7246606,6818.181818181818,18.75352739393563,404
Super built-up  Area,Ready To Move,ambalipura,3.0,Dimes E,1607.0,2,2,112.0,12.9173303,77.667161,6969.508400746733,9.517197358099832,55
Super built-up  Area,21-Dec,kanakpura road,2.0,PrarePa,900.0,2,1,46.29,12.8857667,77.5527529,5143.333333333333,11.419297796997913,422
Super built-up  Area,Ready To Move,cooke town,3.0,Sobha Dream Acres,2300.0,3,1,250.0,13.0021998,77.6251814,10869.565217391304,3.7209375996151683,202
Super built-up  Area,Ready To Move,hosa road,4.0,Pamesy ,1708.0,3,0,64.05,12.8816077,77.6448181,3750.0,11.403534472892673,344
Built-up  Area,Ready To Move,yeshwanthpur,6.0,Sobha Dream Acres,2500.0,5,2,185.0,13.0176937,77.5555009,7400.0,6.918144583373172,803
Super built-up  Area,Ready To Move,bellandur,3.0,Krala D,1690.0,2,2,116.0,12.9361208,77.6671843,6863.905325443787,8.234473398613268,131
Built-up  Area,Ready To Move,rr layout,5.0,Sobha Dream Acres,2100.0,3,0,145.0,12.9314732,77.5290964,6904.761904761905,9.456179360873733,637
Super built-up  Area,Ready To Move,4th block koramangala,2.0,Sobha Dream Acres,1269.0,2,2,97.0,12.9327778,77.6294052,7643.81402679275,5.586247293561714,23
Super built-up  Area,Ready To Move,haralur road,2.0,RInceeg,1243.0,2,2,46.0,12.9018012,77.6641767,3700.7240547063557,10.562380269703612,315
Built-up  Area,Ready To Move,haralur road,3.0,Sobha Dream Acres,1890.0,3,2,84.0,12.9018012,77.6641767,4444.444444444444,10.562380269703612,315
Built-up  Area,18-Aug,electronic city phase ii,2.0,Sryalan,1165.0,2,1,33.64,12.8463512,77.6690975,2887.5536480686696,16.05187259186422,256
Super built-up  Area,Ready To Move,btm layout,2.0,Sobha Dream Acres,1196.0,2,2,56.81,12.9140008,77.6102821,4750.0,6.933677105610796,160
Super built-up  Area,Ready To Move,parappana agrahara,2.0,Peide L,1194.0,2,2,47.0,12.8802089,77.6658442,3936.348408710218,12.612389449503645,583
Super built-up  Area,Ready To Move,old madras road,3.0,Brglede,1630.0,3,2,110.0,12.9835502,77.6390093,6748.4662576687115,3.9563843527797897,570
Super built-up  Area,19-Apr,whitefield,2.0,ARipsul,1063.0,2,1,42.52,12.9963995,77.7614229,4000.0,17.298373199811177,792
Super built-up  Area,Ready To Move,shikaripalya,2.0,ALtonea,1025.0,2,1,39.98,12.8359685,77.6571728,3900.4878048780483,16.5892338195153,677
Super built-up  Area,19-Sep,kanakpura road,2.0,Soazak ,1299.0,2,1,89.63,12.8857667,77.5527529,6899.923017705928,11.419297796997913,422
Super built-up  Area,18-May,panathur,2.0,Diarknt,1343.0,2,1,76.0,12.9351457,77.7047541,5658.972449739389,11.912546584670611,580
Super built-up  Area,Ready To Move,electronics city phase 1,3.0,Sobha Dream Acres,1330.0,2,2,44.0,12.8401734,77.6595099,3308.2706766917295,16.24822297994129,257
Super built-up  Area,Ready To Move,mallasandra,3.0,ShnyeSy,1524.0,2,3,72.0,13.0569525,77.5209467,4724.4094488188975,12.626184708211296,498
Super built-up  Area,Ready To Move,lingadheeranahalli,4.0,Soiewre,2236.0,4,2,153.0,13.0026688,77.4915418,6842.57602862254,12.470574404130064,487
Super built-up  Area,Ready To Move,kothanur,3.0,Sobha Dream Acres,1581.0,3,3,76.0,13.0613601,77.6493895,4807.084123972169,10.655945836094778,459
Super built-up  Area,Ready To Move,balagere,2.0,Soresea,1205.0,2,1,79.0,12.9377243,77.7280705,6556.016597510374,14.194744165569649,93
Super built-up  Area,Ready To Move,thyagaraja nagar,3.0,Sobha Dream Acres,1270.0,2,2,95.25,12.931392,77.5683011,7500.0,6.253330459758961,738
Super built-up  Area,18-Nov,sarjapur  road,3.0,AsastDe,1157.0,2,1,69.0,12.9239942,77.6530304,5963.699222126188,7.912154314694237,653
Built-up  Area,Ready To Move,sarjapur  road,2.0,Usquaya,1000.0,2,2,40.0,12.9239942,77.6530304,4000.0,7.912154314694237,653
Built-up  Area,18-Apr,yelahanka,1.0,Prensya,602.0,1,1,33.0,13.1006982,77.5963454,5481.72757475083,13.782932785971552,799
Super built-up  Area,21-Jul,hoodi,2.0,GoAirej,1108.0,2,0,66.46,12.9959233,77.7192796,5998.194945848375,12.76862302899515,339
Super built-up  Area,Ready To Move,thyagaraja nagar,2.0,Sobha Dream Acres,1040.0,2,1,68.0,12.931392,77.5683011,6538.461538461538,6.253330459758961,738
Super built-up  Area,20-Dec,sarjapur,2.0,Sobha Dream Acres,1451.0,2,1,87.0,12.9116225,77.6388622,5995.864920744314,8.129478301094458,652
Super built-up  Area,Ready To Move,raja rajeshwari nagar,2.0,GrrvaGr,1196.0,2,2,40.54,12.932582,77.5162034,3389.632107023411,10.616098723136094,607
Super built-up  Area,18-May,kanakpura road,1.0,Maionus,850.0,1,1,37.32,12.8857667,77.5527529,4390.588235294118,11.419297796997913,422
Super built-up  Area,Ready To Move,kanaka nagar,2.0,SoersTo,900.0,2,1,40.0,13.0374105,77.6082063,4444.444444444444,6.781606338871116,417
Super built-up  Area,Ready To Move,kudlu,1.0,GKityel,720.0,1,1,33.0,12.8889126,77.6555716,4583.333333333333,11.208812793932365,467
Super built-up  Area,Ready To Move,thanisandra,3.0,Bhmesy ,1573.0,3,2,115.0,13.054713,77.6339258,7310.870947234584,9.289278965405718,730
Super built-up  Area,Ready To Move,sarjapur  road,2.0,Ahriaup,1026.0,2,1,60.8,12.9239942,77.6530304,5925.925925925926,7.912154314694237,653
Super built-up  Area,Ready To Move,cv raman nagar,3.0,Sobha Dream Acres,1400.0,2,2,78.0,12.9850987,77.6631173,5571.428571428572,6.562360825398594,207
Built-up  Area,18-Jul,electronic city phase ii,3.0,Sryalan,1400.0,2,2,40.44,12.8463512,77.6690975,2888.5714285714284,16.05187259186422,256
Super built-up  Area,Ready To Move,sarjapur  road,2.0,Shthi S,1150.0,2,1,48.5,12.9239942,77.6530304,4217.391304347826,7.912154314694237,653
Super built-up  Area,Ready To Move,raja rajeshwari nagar,3.0,Sobha Dream Acres,1500.0,3,2,88.0,12.932582,77.5162034,5866.666666666667,10.616098723136094,607
Super built-up  Area,Ready To Move,kothanur,3.0,Somumys,1790.0,3,2,105.0,13.0613601,77.6493895,5865.921787709497,10.655945836094778,459
Super built-up  Area,Ready To Move,ramagondanahalli,2.0,SVovelm,1125.0,2,2,75.0,12.9558969,77.7405826,6666.666666666667,15.065144995727481,620
Super built-up  Area,Ready To Move,marathahalli,2.0,Spsic C,1100.0,2,1,50.0,12.9552572,77.6984163,4545.454545454545,10.579390364599004,513
Built-up  Area,Ready To Move,banaswadi,2.0,Shidei ,1105.0,2,2,57.0,13.0141618,77.6518539,5158.371040723982,6.729863022687832,105
Super built-up  Area,Ready To Move,thanisandra,2.0,Juaxyan,1110.0,2,2,46.5,13.054713,77.6339258,4189.189189189189,9.289278965405718,730
Super built-up  Area,Ready To Move,dasanapura,1.0,Tavenew,708.0,1,1,41.0,12.7467724,77.7742876,5790.960451977401,31.452232281552188,210
Super built-up  Area,Ready To Move,kudlu,2.0,Sobha Dream Acres,1027.0,2,2,44.0,12.8889126,77.6555716,4284.323271665044,11.208812793932365,467
Super built-up  Area,Ready To Move,thigalarapalya,4.0,Prtanha,3122.0,6,2,250.0,13.0170955,77.4829741,8007.687379884689,13.811887290463075,733
Super built-up  Area,Ready To Move,sarjapur  road,2.0,Mailsaf,1205.0,2,2,37.0,12.9239942,77.6530304,3070.539419087137,7.912154314694237,653
Super built-up  Area,Ready To Move,5th phase jp nagar,3.0,NDncysi,1450.0,2,2,73.0,12.91241,77.591056,5034.482758620689,7.191932887487771,27
Plot  Area,Ready To Move,annaiah reddy layout,1.0,Sobha Dream Acres,540.0,1,0,22.0,12.9797385,77.624122,4074.074074074074,2.290872127302724,68
Built-up  Area,Ready To Move,dasarahalli,2.0,Prndsde,1200.0,2,2,42.0,12.9784134,77.5427194,3500.0,6.57682411198543,212
Super built-up  Area,Ready To Move,kalena agrahara,3.0,Mykyayi,1837.0,2,2,95.0,12.8658068,77.5911918,5171.475231355471,12.294260436201947,406
Super built-up  Area,18-Dec,whitefield,2.0,Prtates,1346.0,2,1,76.01,12.9963995,77.7614229,5647.102526002973,17.298373199811177,792
Built-up  Area,Ready To Move,balagere,2.0,Soresea,1012.0,2,1,68.0,12.9377243,77.7280705,6719.367588932806,14.194744165569649,93
Super built-up  Area,18-Dec,gopalapura,3.0,Sothadr,1950.2,3,2,193.0,12.9806131,77.5581149,9896.420879909752,4.925484066458615,286
Super built-up  Area,Ready To Move,kaggadasapura,3.0,SraruSr,1500.0,2,2,60.0,12.9846713,77.6790908,4000.0,8.274777670411835,403
Super built-up  Area,Ready To Move,harlur,2.0,Prncyrn,1197.0,2,1,79.9,12.9144629,77.6636976,6675.020885547202,9.473654657559626,318
Super built-up  Area,18-Sep,chandapura,3.0,SunceEs,1230.0,2,2,31.37,12.8009043,77.7114908,2550.4065040650407,22.68025129081959,177
Super built-up  Area,Ready To Move,btm 2nd stage,2.0,Sobha Dream Acres,1100.0,2,2,47.0,12.9140788,77.6188862,4272.727272727273,7.088250759304506,159
Super built-up  Area,Ready To Move,channasandra layout,3.0,Aconyit,1563.0,2,2,52.0,13.0059466,77.6593935,3326.935380678183,6.913072426146376,180
Super built-up  Area,Ready To Move,hebbal kempapura,4.0,GonumPl,3729.0,4,2,384.0,13.0514799,77.5933559,10297.666934835077,8.386860107699267,323
Plot  Area,Ready To Move,sarjapur  road,3.0,Krs A C,1600.0,3,1,120.0,12.9239942,77.6530304,7500.0,7.912154314694237,653
Super built-up  Area,Ready To Move,green glen layout,3.0,SoosePr,1715.0,3,3,120.0,12.9269039,77.6701877,6997.084548104956,9.08499195850775,293
Built-up  Area,Ready To Move,bannerghatta road,4.0,Sobha Dream Acres,2400.0,4,1,180.0,12.93345,77.6008357,7500.0,4.748034896708208,113
Super built-up  Area,18-Jul,ramagondanahalli,2.0,ViistLa,1151.0,2,2,42.5,12.9558969,77.7405826,3692.44135534318,15.065144995727481,620
Built-up  Area,Ready To Move,uttarahalli,2.0,Sobha Dream Acres,1123.0,2,2,60.0,12.9055682,77.5455438,5342.831700801425,10.025399826859365,748
Super built-up  Area,20-Jan,whitefield,2.0,Sobha Dream Acres,1276.0,2,1,69.5,12.9963995,77.7614229,5446.7084639498435,17.298373199811177,792
Super built-up  Area,Ready To Move,yelahanka,2.0,Velas V,1315.0,2,3,77.0,13.1006982,77.5963454,5855.513307984791,13.782932785971552,799
Super built-up  Area,Ready To Move,poorna pragna layout,3.0,Sobha Dream Acres,1270.0,2,2,50.79,12.9089902,77.5327496,3999.212598425197,10.6796629744969,590
Super built-up  Area,18-Apr,varthur,3.0,Muistry,1600.0,3,2,63.2,12.9406508,77.746988,3950.0,16.081642884552437,754
Super built-up  Area,Ready To Move,jakkur,3.0,BrdgeNo,1660.0,3,2,104.0,13.0784743,77.6068938,6265.060240963855,11.310336380238107,373
Super built-up  Area,Ready To Move,kodichikkanahalli,2.0,Peace P,1299.0,2,3,58.0,12.8966996,77.6124269,4464.973056197075,8.861704245518318,448
Super built-up  Area,Ready To Move,haralur road,2.0,Ozensve,953.0,2,1,90.0,12.9018012,77.6641767,9443.861490031479,10.562380269703612,315
Super built-up  Area,Ready To Move,gunjur,2.0,Paestol,1457.0,2,3,60.0,12.9209772,77.7361016,4118.050789293068,15.655804881554053,301
Super built-up  Area,18-May,varthur,2.0,Sobha Dream Acres,1000.0,1,1,65.0,12.9406508,77.746988,6500.0,16.081642884552437,754
Built-up  Area,Ready To Move,mallasandra,3.0,Sobha Dream Acres,1100.0,2,3,76.3,13.0569525,77.5209467,6936.363636363636,12.626184708211296,498
Super built-up  Area,Ready To Move,yelahanka,3.0,Prdomt ,1075.0,2,1,33.53,13.1006982,77.5963454,3119.0697674418607,13.782932785971552,799
Super built-up  Area,Ready To Move,kanakpura road,3.0,JRrnauv,1450.0,3,3,51.0,12.8857667,77.5527529,3517.2413793103447,11.419297796997913,422
Super built-up  Area,Ready To Move,bellandur,1.0,Trows M,950.0,1,1,40.0,12.9361208,77.6671843,4210.526315789473,8.234473398613268,131
Super built-up  Area,Ready To Move,hennur road,2.0,Sobha Dream Acres,1140.0,2,2,56.0,13.033236,77.6314559,4912.2807017543855,7.000368584465666,330
Super built-up  Area,Ready To Move,4th t block jayanagar,3.0,Sobha Dream Acres,2100.0,3,3,220.0,12.9223362,77.5859995,10476.190476190477,6.258200583422934,25
Super built-up  Area,Ready To Move,yelahanka,3.0,Apows M,1430.0,3,1,61.0,13.1006982,77.5963454,4265.734265734266,13.782932785971552,799
Carpet  Area,Ready To Move,anantapura,3.0,Grare S,1600.0,3,2,77.0,13.1150894,77.5679972,4812.5,15.824647993514986,64
Super built-up  Area,Ready To Move,ayappa nagar,2.0,Viconth,1190.0,2,1,48.0,13.0470679,77.5562505,4033.6134453781515,9.345836351125088,85
Super built-up  Area,Ready To Move,ashwath nagar,3.0,SJcerpe,1625.0,3,2,95.0,12.9582555,77.7031243,5846.153846153846,11.013264604192143,78
Super built-up  Area,Ready To Move,kalena agrahara,2.0,MancyRe,1180.0,2,2,85.0,12.8658068,77.5911918,7203.389830508475,12.294260436201947,406
Plot  Area,Ready To Move,nagasandra,2.0,Sobha Dream Acres,1500.0,2,0,91.0,13.0479536,77.5001422,6066.666666666667,13.713715110231965,537
Built-up  Area,Ready To Move,bellandur,2.0,Srure S,850.0,2,1,45.0,12.9361208,77.6671843,5294.117647058823,8.234473398613268,131
Super built-up  Area,Ready To Move,kothanur,2.0,Sobha Dream Acres,1130.0,2,2,55.0,13.0613601,77.6493895,4867.256637168141,10.655945836094778,459
Super built-up  Area,Ready To Move,cv raman nagar,2.0,Sobha Dream Acres,907.0,2,2,38.0,12.9850987,77.6631173,4189.636163175303,6.562360825398594,207
Built-up  Area,Ready To Move,hrbr layout,2.0,Vaaveeh,1300.0,2,3,90.0,13.0204703,77.6241642,6923.076923076923,5.385344611133338,352
Super built-up  Area,Ready To Move,hennur road,3.0,SaireSa,1891.0,3,1,110.0,13.033236,77.6314559,5817.028027498678,7.000368584465666,330
Super built-up  Area,Ready To Move,hennur road,3.0,Soncy R,1735.0,3,3,78.0,13.033236,77.6314559,4495.677233429395,7.000368584465666,330
Super built-up  Area,Ready To Move,uttarahalli,3.0,Aklia R,1590.0,3,2,57.0,12.9055682,77.5455438,3584.9056603773583,10.025399826859365,748
Plot  Area,Ready To Move,jayanti nagar,5.0,Sobha Dream Acres,1600.0,5,2,140.0,13.0034478,77.5673384,8750.0,4.923566217784403,384
Built-up  Area,Ready To Move,doddakammanahalli,2.0,Sobha Dream Acres,1160.0,2,3,55.0,12.8583256,77.5992545,4741.379310344828,13.05886425310092,234
Super built-up  Area,Ready To Move,tasker town,2.0,Sobha Dream Acres,930.0,1,1,55.0,12.9801622,77.605818,5913.978494623656,0.5071459185834264,722
Built-up  Area,Ready To Move,devanahalli,2.0,Brrds O,1010.0,2,1,58.0,13.2483502,77.7134377,5742.574257425743,32.38023502853395,217
Super built-up  Area,Ready To Move,electronic city,2.0,Briumri,1221.0,2,2,68.0,12.8487599,77.648253,5569.205569205569,14.929279660467824,254
Super built-up  Area,22-Jun,hoodi,2.0,GoAirej,1108.0,2,1,87.48,12.9959233,77.7192796,7895.306859205776,12.76862302899515,339
Super built-up  Area,18-Apr,sarjapur  road,2.0,PualeSk,1370.0,2,1,70.0,12.9239942,77.6530304,5109.489051094891,7.912154314694237,653
Super built-up  Area,Ready To Move,banashankari stage v,2.0,Sobha Dream Acres,920.0,2,1,41.5,12.8849238,77.5154846,4510.869565217391,13.892359831717943,103
Super built-up  Area,18-May,horamavu agara,2.0,Sobha Dream Acres,1213.0,2,2,38.1,13.0366459,77.6548087,3140.9727947238252,8.705940929850453,342
Super built-up  Area,Ready To Move,singasandra,3.0,Sobha Dream Acres,1653.0,3,2,85.0,12.8810223,77.6490068,5142.165759225651,11.649208331221926,686
Plot  Area,Ready To Move,sarjapur,4.0,Peora P,2400.0,3,3,140.0,12.9116225,77.6388622,5833.333333333333,8.129478301094458,652
Super built-up  Area,Ready To Move,kanakpura road,3.0,JRrnauv,1570.0,3,2,68.0,12.8857667,77.5527529,4331.210191082802,11.419297796997913,422
Super built-up  Area,Ready To Move,nallurhalli,2.0,TrryaAi,1053.0,2,3,44.0,12.9766408,77.7248845,4178.537511870845,13.191360059711048,543
Super built-up  Area,18-Nov,manyata,2.0,Sobha Dream Acres,1169.0,2,1,50.11,13.0196646,77.6550064,4286.569717707443,7.381115888132435,508
Super built-up  Area,Ready To Move,whitefield,2.0,Sparam ,1317.0,2,2,52.0,12.9963995,77.7614229,3948.3675018982535,17.298373199811177,792
Super built-up  Area,Ready To Move,kammasandra,2.0,Saineiv,940.0,2,2,35.0,12.8607619,77.7415192,3723.404255319149,19.706975429997165,416
Built-up  Area,Ready To Move,budigere,3.0,PrityTr,1820.0,3,2,95.5,13.1351506,77.7471989,5247.252747252747,23.503772930554565,161
Super built-up  Area,Ready To Move,kanakpura road,3.0,Sobha Dream Acres,1450.0,3,3,53.6,12.8857667,77.5527529,3696.551724137931,11.419297796997913,422
Built-up  Area,Ready To Move,whitefield,3.0,Sudama ,1615.0,3,0,96.9,12.9963995,77.7614229,6000.0,17.298373199811177,792
Built-up  Area,Ready To Move,nagarbhavi,3.0,Sobha Dream Acres,2200.0,2,3,99.0,12.9651215,77.5090098,4500.0,10.304724204350308,536
Super built-up  Area,Ready To Move,subramanyapura,2.0,Mayne A,985.0,2,1,62.5,12.8963963,77.5377864,6345.177664974619,11.343693901925107,706
Built-up  Area,Ready To Move,electronics city phase 1,2.0,Sobha Dream Acres,1116.0,2,1,33.0,12.8401734,77.6595099,2956.989247311828,16.24822297994129,257
Super built-up  Area,Ready To Move,attibele,2.0,Jae 2hu,656.0,2,1,25.0,12.7751249,77.7709216,3810.9756097560976,28.745847438159416,81
Super built-up  Area,Ready To Move,kaggadasapura,2.0,SLireap,1105.0,2,1,39.5,12.9846713,77.6790908,3574.660633484163,8.274777670411835,403
Super built-up  Area,Ready To Move,whitefield,2.0,S mesci,1220.0,2,1,55.0,12.9963995,77.7614229,4508.196721311476,17.298373199811177,792
Built-up  Area,Ready To Move,hoodi,3.0,Macanr ,1400.0,3,2,74.0,12.9959233,77.7192796,5285.714285714285,12.76862302899515,339
Built-up  Area,Ready To Move,bhuvaneswari nagar,4.0,Sobha Dream Acres,2400.0,3,0,185.0,13.0547459,77.6024403,7708.333333333333,8.679019480169817,144
Plot  Area,Ready To Move,anandapura,3.0,Sobha Dream Acres,850.0,3,0,63.0,13.0239276,77.6923621,7411.764705882353,11.005220489750155,63
Built-up  Area,Ready To Move,uttarahalli,2.0,Apmes H,1000.0,2,1,35.0,12.9055682,77.5455438,3500.0,10.025399826859365,748
